alpha,n,result
1.6153846153846154,138,1
1.6153846153846154,139,0
1.6153846153846154,140,1
1.6153846153846154,141,1
1.6153846153846154,142,1
1.6153846153846154,143,1
1.6153846153846154,144,1
1.6153846153846154,145,1
1.6153846153846154,146,1
1.6153846153846154,147,1
1.6153846153846154,148,1
1.6153846153846154,149,1
1.6153846153846154,150,1
1.6153846153846154,151,0
1.6153846153846154,152,1
1.6153846153846154,153,1
1.6153846153846154,154,1
1.6153846153846154,155,1
1.6153846153846154,156,1
1.6153846153846154,157,1
1.6153846153846154,158,1
1.6153846153846154,159,1
1.6153846153846154,160,1
1.6153846153846154,161,1
1.6153846153846154,162,1
1.6153846153846154,163,1
1.6153846153846154,164,1
1.6153846153846154,165,1
1.6153846153846154,166,1
1.6153846153846154,167,1
1.6153846153846154,168,1
1.6153846153846154,169,1
1.6153846153846154,170,1
1.6153846153846154,171,1
1.6153846153846154,172,1
1.6153846153846154,173,1
1.6153846153846154,174,1
1.6153846153846154,175,1
1.6153846153846154,176,1
1.6153846153846154,177,1
1.6153846153846154,178,1
1.6153846153846154,179,1
1.6153846153846154,180,1
1.6153846153846154,181,1
1.6153846153846154,182,1
1.6153846153846154,183,1
1.6153846153846154,184,1
1.6153846153846154,185,0
1.6153846153846154,186,1
1.6153846153846154,187,1
1.6153846153846154,188,1
1.6153846153846154,189,1
1.6153846153846154,190,1
1.6153846153846154,191,1
1.6153846153846154,192,1
1.6153846153846154,193,1
1.6153846153846154,194,1
1.6153846153846154,195,1
1.6153846153846154,196,1
1.6153846153846154,197,1
1.6153846153846154,198,1
1.6153846153846154,199,1
1.6730769230769231,0,1
1.6730769230769231,1,1
1.6730769230769231,2,1
1.6730769230769231,3,1
1.6730769230769231,4,1
1.6730769230769231,5,1
1.6730769230769231,6,1
1.6730769230769231,7,1
1.6730769230769231,8,1
1.6730769230769231,9,1
1.6730769230769231,10,1
1.6730769230769231,11,1
1.6730769230769231,12,1
1.6730769230769231,13,1
1.6730769230769231,14,1
1.6730769230769231,15,1
1.6730769230769231,16,1
1.6730769230769231,17,1
1.6730769230769231,18,1
1.6730769230769231,19,1
1.6730769230769231,20,1
1.6730769230769231,21,1
1.6730769230769231,22,1
1.6730769230769231,23,1
1.6730769230769231,24,1
1.6730769230769231,25,0
1.6730769230769231,26,1
1.6730769230769231,27,1
1.6730769230769231,28,1
1.6730769230769231,29,1
1.6730769230769231,30,1
1.6730769230769231,31,1
1.6730769230769231,32,1
1.6730769230769231,33,1
1.6730769230769231,34,1
1.6730769230769231,35,1
1.6730769230769231,36,1
1.6730769230769231,37,1
1.6730769230769231,38,1
1.6730769230769231,39,1
1.6730769230769231,40,1
1.6730769230769231,41,1
1.6730769230769231,42,1
1.6730769230769231,43,1
1.6730769230769231,44,0
1.6730769230769231,45,1
1.6730769230769231,46,1
1.6730769230769231,47,1
1.6730769230769231,48,1
1.6730769230769231,49,1
1.6730769230769231,50,1
1.6730769230769231,51,1
1.6730769230769231,52,1
1.6730769230769231,53,1
1.6730769230769231,54,1
1.6730769230769231,55,0
1.6730769230769231,56,1
1.6730769230769231,57,1
1.6730769230769231,58,1
1.6730769230769231,59,1
1.6730769230769231,60,1
1.6730769230769231,61,1
1.6730769230769231,62,1
1.6730769230769231,63,1
1.6730769230769231,64,1
1.6730769230769231,65,1
1.6730769230769231,66,0
1.6730769230769231,67,1
1.6730769230769231,68,1
1.6730769230769231,69,1
1.6730769230769231,70,1
1.6730769230769231,71,1
1.6730769230769231,72,1
1.6730769230769231,73,1
1.6730769230769231,74,1
1.6730769230769231,75,1
1.6730769230769231,76,1
1.6730769230769231,77,1
1.6730769230769231,78,1
1.6730769230769231,79,1
1.6730769230769231,80,1
1.6730769230769231,81,1
1.6730769230769231,82,0
1.6730769230769231,83,1
1.6730769230769231,84,1
1.6730769230769231,85,1
1.6730769230769231,86,1
1.6730769230769231,87,1
1.6730769230769231,88,0
1.6730769230769231,89,1
1.6730769230769231,90,1
1.6730769230769231,91,1
1.6730769230769231,92,1
1.6730769230769231,93,1
1.6730769230769231,94,0
1.6730769230769231,95,1
1.6730769230769231,96,1
1.6730769230769231,97,1
1.6730769230769231,98,1
1.6730769230769231,99,1
1.6730769230769231,100,1
1.6730769230769231,101,1
1.6730769230769231,102,1
1.6730769230769231,103,1
1.6730769230769231,104,1
1.6730769230769231,105,1
1.6730769230769231,106,1
1.6730769230769231,107,1
1.6730769230769231,108,1
1.6730769230769231,109,1
1.6730769230769231,110,1
1.6730769230769231,111,1
1.6730769230769231,112,1
1.6730769230769231,113,1
1.6730769230769231,114,1
1.6730769230769231,115,1
1.6730769230769231,116,1
1.6730769230769231,117,1
1.6730769230769231,118,1
1.6730769230769231,119,1
1.6730769230769231,120,1
1.6730769230769231,121,1
1.6730769230769231,122,1
1.6730769230769231,123,1
1.6730769230769231,124,1
1.6730769230769231,125,1
1.6730769230769231,126,1
1.6730769230769231,127,0
1.6730769230769231,128,1
1.6730769230769231,129,1
1.6730769230769231,130,1
1.6730769230769231,131,0
1.6730769230769231,132,1
1.6730769230769231,133,1
1.6730769230769231,134,0
1.6730769230769231,135,1
1.6730769230769231,136,1
1.6730769230769231,137,1
1.6730769230769231,138,0
1.6730769230769231,139,1
1.6730769230769231,140,1
1.6730769230769231,141,1
1.6730769230769231,142,1
1.6730769230769231,143,1
1.6730769230769231,144,1
1.6730769230769231,145,1
1.6730769230769231,146,1
1.6730769230769231,147,1
1.6730769230769231,148,1
1.6730769230769231,149,1
1.6730769230769231,150,1
1.6730769230769231,151,1
1.6730769230769231,152,1
1.6730769230769231,153,1
1.6730769230769231,154,1
1.6730769230769231,155,0
1.6730769230769231,156,1
1.6730769230769231,157,1
1.6730769230769231,158,1
1.6730769230769231,159,0
1.6730769230769231,160,1
1.6730769230769231,161,0
1.6730769230769231,162,1
1.6730769230769231,163,1
1.6730769230769231,164,1
1.6730769230769231,165,1
1.6730769230769231,166,1
1.6730769230769231,167,1
1.6730769230769231,168,1
1.6730769230769231,169,1
1.6730769230769231,170,1
1.6730769230769231,171,1
1.6730769230769231,172,1
1.6730769230769231,173,1
1.6730769230769231,174,1
1.6730769230769231,175,0
1.6730769230769231,176,0
1.6730769230769231,177,1
1.6730769230769231,178,1
1.6730769230769231,179,1
1.6730769230769231,180,1
1.6730769230769231,181,1
1.6730769230769231,182,1
1.6730769230769231,183,1
1.6730769230769231,184,1
1.6730769230769231,185,1
1.6730769230769231,186,1
1.6730769230769231,187,1
1.6730769230769231,188,1
1.6730769230769231,189,1
1.6730769230769231,190,1
1.6730769230769231,191,1
1.6730769230769231,192,1
1.6730769230769231,193,1
1.6730769230769231,194,1
1.6730769230769231,195,1
1.6730769230769231,196,1
1.6730769230769231,197,1
1.6730769230769231,198,1
1.6730769230769231,199,1
1.7307692307692308,0,1
1.7307692307692308,1,1
1.7307692307692308,2,1
1.7307692307692308,3,1
1.7307692307692308,4,0
1.7307692307692308,5,1
1.7307692307692308,6,1
1.7307692307692308,7,1
1.7307692307692308,8,1
1.7307692307692308,9,1
1.7307692307692308,10,0
1.7307692307692308,11,1
1.7307692307692308,12,1
1.7307692307692308,13,1
1.7307692307692308,14,1
1.7307692307692308,15,1
1.7307692307692308,16,1
1.7307692307692308,17,1
1.7307692307692308,18,1
1.7307692307692308,19,1
1.7307692307692308,20,0
1.7307692307692308,21,1
1.7307692307692308,22,1
1.7307692307692308,23,1
1.7307692307692308,24,0
1.7307692307692308,25,1
1.7307692307692308,26,1
1.7307692307692308,27,1
1.7307692307692308,28,1
1.7307692307692308,29,1
1.7307692307692308,30,1
1.7307692307692308,31,1
1.7307692307692308,32,1
1.7307692307692308,33,1
1.7307692307692308,34,1
1.7307692307692308,35,0
1.7307692307692308,36,1
1.7307692307692308,37,1
1.7307692307692308,38,0
1.7307692307692308,39,1
1.7307692307692308,40,0
1.7307692307692308,41,1
1.7307692307692308,42,1
1.7307692307692308,43,1
1.7307692307692308,44,1
1.7307692307692308,45,1
1.7307692307692308,46,1
1.7307692307692308,47,0
1.7307692307692308,48,1
1.7307692307692308,49,1
1.7307692307692308,50,1
1.7307692307692308,51,1
1.7307692307692308,52,0
1.7307692307692308,53,0
1.7307692307692308,54,1
1.7307692307692308,55,1
1.7307692307692308,56,1
1.7307692307692308,57,1
1.7307692307692308,58,0
1.7307692307692308,59,0
1.7307692307692308,60,1
1.7307692307692308,61,1
1.7307692307692308,62,1
1.7307692307692308,63,1
1.7307692307692308,64,1
1.7307692307692308,65,1
1.7307692307692308,66,1
1.7307692307692308,67,1
1.7307692307692308,68,1
1.7307692307692308,69,1
1.7307692307692308,70,0
1.7307692307692308,71,1
1.7307692307692308,72,1
1.7307692307692308,73,1
1.7307692307692308,74,1
1.7307692307692308,75,1
1.7307692307692308,76,0
1.7307692307692308,77,1
1.7307692307692308,78,1
1.7307692307692308,79,1
1.7307692307692308,80,1
1.7307692307692308,81,0
1.7307692307692308,82,1
1.7307692307692308,83,1
1.7307692307692308,84,1
1.7307692307692308,85,1
1.7307692307692308,86,1
1.7307692307692308,87,1
1.7307692307692308,88,1
1.7307692307692308,89,0
1.7307692307692308,90,1
1.7307692307692308,91,1
1.7307692307692308,92,1
1.7307692307692308,93,0
1.7307692307692308,94,0
1.7307692307692308,95,1
1.7307692307692308,96,0
1.7307692307692308,97,1
1.7307692307692308,98,1
1.7307692307692308,99,1
1.7307692307692308,100,1
1.7307692307692308,101,1
1.7307692307692308,102,1
1.7307692307692308,103,1
1.7307692307692308,104,1
1.7307692307692308,105,1
1.7307692307692308,106,0
1.7307692307692308,107,1
1.7307692307692308,108,1
1.7307692307692308,109,1
1.7307692307692308,110,1
1.7307692307692308,111,1
1.7307692307692308,112,1
1.7307692307692308,113,1
1.7307692307692308,114,1
1.7307692307692308,115,1
1.7307692307692308,116,1
1.7307692307692308,117,1
1.7307692307692308,118,1
1.7307692307692308,119,1
1.7307692307692308,120,1
1.7307692307692308,121,0
1.7307692307692308,122,1
1.7307692307692308,123,1
1.7307692307692308,124,1
1.7307692307692308,125,0
1.7307692307692308,126,1
1.7307692307692308,127,1
1.7307692307692308,128,0
1.7307692307692308,129,1
1.7307692307692308,130,1
1.7307692307692308,131,1
1.7307692307692308,132,1
1.7307692307692308,133,0
1.7307692307692308,134,1
1.7307692307692308,135,1
1.7307692307692308,136,1
1.7307692307692308,137,1
1.7307692307692308,138,0
1.7307692307692308,139,1
1.7307692307692308,140,1
1.7307692307692308,141,1
1.7307692307692308,142,1
1.7307692307692308,143,1
1.7307692307692308,144,1
1.7307692307692308,145,0
1.7307692307692308,146,1
1.7307692307692308,147,1
1.7307692307692308,148,1
1.7307692307692308,149,1
1.7307692307692308,150,1
1.7307692307692308,151,1
1.7307692307692308,152,1
1.7307692307692308,153,1
1.7307692307692308,154,1
1.7307692307692308,155,1
1.7307692307692308,156,1
1.7307692307692308,157,1
1.7307692307692308,158,1
1.7307692307692308,159,1
1.7307692307692308,160,0
1.7307692307692308,161,1
1.7307692307692308,162,1
1.7307692307692308,163,1
1.7307692307692308,164,1
1.7307692307692308,165,1
1.7307692307692308,166,0
1.7307692307692308,167,1
1.7307692307692308,168,1
1.7307692307692308,169,1
1.7307692307692308,170,1
1.7307692307692308,171,0
1.7307692307692308,172,1
1.7307692307692308,173,1
1.7307692307692308,174,1
1.7307692307692308,175,1
1.7307692307692308,176,1
1.7307692307692308,177,1
1.7307692307692308,178,1
1.7307692307692308,179,1
1.7307692307692308,180,1
1.7307692307692308,181,1
1.7307692307692308,182,1
1.7307692307692308,183,1
1.7307692307692308,184,1
1.7307692307692308,185,0
1.7307692307692308,186,1
1.7307692307692308,187,1
1.7307692307692308,188,1
1.7307692307692308,189,1
1.7307692307692308,190,1
1.7307692307692308,191,1
1.7307692307692308,192,1
1.7307692307692308,193,0
1.7307692307692308,194,1
1.7307692307692308,195,1
1.7307692307692308,196,1
1.7307692307692308,197,1
1.7307692307692308,198,1
1.7307692307692308,199,1
1.7884615384615385,0,1
1.7884615384615385,1,0
1.7884615384615385,2,1
1.7884615384615385,3,1
1.7884615384615385,4,1
1.7884615384615385,5,1
1.7884615384615385,6,1
1.7884615384615385,7,1
1.7884615384615385,8,0
1.7884615384615385,9,1
1.7884615384615385,10,1
1.7884615384615385,11,0
1.7884615384615385,12,1
1.7884615384615385,13,1
1.7884615384615385,14,0
1.7884615384615385,15,1
1.7884615384615385,16,1
1.7884615384615385,17,0
1.7884615384615385,18,1
1.7884615384615385,19,1
1.7884615384615385,20,1
1.7884615384615385,21,0
1.7884615384615385,22,1
1.7884615384615385,23,1
1.7884615384615385,24,0
1.7884615384615385,25,1
1.7884615384615385,26,1
1.7884615384615385,27,1
1.7884615384615385,28,1
1.7884615384615385,29,1
1.7884615384615385,30,1
1.7884615384615385,31,1
1.7884615384615385,32,0
1.7884615384615385,33,1
1.7884615384615385,34,1
1.7884615384615385,35,1
1.7884615384615385,36,1
1.7884615384615385,37,1
1.7884615384615385,38,0
1.7884615384615385,39,1
1.7884615384615385,40,1
1.7884615384615385,41,1
1.7884615384615385,42,1
1.7884615384615385,43,1
1.7884615384615385,44,1
1.7884615384615385,45,1
1.7884615384615385,46,1
1.7884615384615385,47,0
1.7884615384615385,48,0
1.7884615384615385,49,1
1.7884615384615385,50,0
1.7884615384615385,51,1
1.7884615384615385,52,0
1.7884615384615385,53,1
1.7884615384615385,54,0
1.7884615384615385,55,1
1.7884615384615385,56,0
1.7884615384615385,57,1
1.7884615384615385,58,0
1.7884615384615385,59,1
1.7884615384615385,60,0
1.7884615384615385,61,1
1.7884615384615385,62,1
1.7884615384615385,63,1
1.7884615384615385,64,1
1.7884615384615385,65,1
1.7884615384615385,66,1
1.7884615384615385,67,0
1.7884615384615385,68,1
1.7884615384615385,69,0
1.7884615384615385,70,0
1.7884615384615385,71,1
1.7884615384615385,72,1
1.7884615384615385,73,0
1.7884615384615385,74,0
1.7884615384615385,75,1
1.7884615384615385,76,0
1.7884615384615385,77,1
1.7884615384615385,78,1
1.7884615384615385,79,0
1.7884615384615385,80,1
1.7884615384615385,81,0
1.7884615384615385,82,1
1.7884615384615385,83,1
1.7884615384615385,84,1
1.7884615384615385,85,1
1.7884615384615385,86,1
1.7884615384615385,87,0
1.7884615384615385,88,1
1.7884615384615385,89,0
1.7884615384615385,90,0
1.7884615384615385,91,1
1.7884615384615385,92,1
1.7884615384615385,93,1
1.7884615384615385,94,0
1.7884615384615385,95,0
1.7884615384615385,96,1
1.7884615384615385,97,0
1.7884615384615385,98,1
1.7884615384615385,99,1
1.7884615384615385,100,1
1.7884615384615385,101,1
1.7884615384615385,102,1
1.7884615384615385,103,1
1.7884615384615385,104,1
1.7884615384615385,105,0
1.7884615384615385,106,1
1.7884615384615385,107,0
1.7884615384615385,108,1
1.7884615384615385,109,0
1.7884615384615385,110,1
1.7884615384615385,111,0
1.7884615384615385,112,1
1.7884615384615385,113,0
1.7884615384615385,114,1
1.7884615384615385,115,1
1.7884615384615385,116,0
1.7884615384615385,117,1
1.7884615384615385,118,0
1.7884615384615385,119,0
1.7884615384615385,120,1
1.7884615384615385,121,1
1.7884615384615385,122,0
1.7884615384615385,123,1
1.7884615384615385,124,0
1.7884615384615385,125,1
1.7884615384615385,126,0
1.7884615384615385,127,1
1.7884615384615385,128,1
1.7884615384615385,129,1
1.7884615384615385,130,0
1.7884615384615385,131,1
1.7884615384615385,132,0
1.7884615384615385,133,0
1.7884615384615385,134,1
1.7884615384615385,135,0
1.7884615384615385,136,1
1.7884615384615385,137,1
1.7884615384615385,138,1
1.7884615384615385,139,0
1.7884615384615385,140,1
1.7884615384615385,141,1
1.7884615384615385,142,1
1.7884615384615385,143,1
1.7884615384615385,144,1
1.7884615384615385,145,0
1.7884615384615385,146,1
1.7884615384615385,147,1
1.7884615384615385,148,1
1.7884615384615385,149,1
1.7884615384615385,150,1
1.7884615384615385,151,1
1.7884615384615385,152,0
1.7884615384615385,153,1
1.7884615384615385,154,1
1.7884615384615385,155,1
1.7884615384615385,156,1
1.7884615384615385,157,0
1.7884615384615385,158,1
1.7884615384615385,159,1
1.7884615384615385,160,0
1.7884615384615385,161,1
1.7884615384615385,162,0
1.7884615384615385,163,1
1.7884615384615385,164,1
1.7884615384615385,165,1
1.7884615384615385,166,1
1.7884615384615385,167,1
1.7884615384615385,168,1
1.7884615384615385,169,0
1.7884615384615385,170,0
1.7884615384615385,171,0
1.7884615384615385,172,1
1.7884615384615385,173,1
1.7884615384615385,174,1
1.7884615384615385,175,1
1.7884615384615385,176,0
1.7884615384615385,177,1
1.7884615384615385,178,1
1.7884615384615385,179,1
1.7884615384615385,180,0
1.7884615384615385,181,1
1.7884615384615385,182,1
1.7884615384615385,183,1
1.7884615384615385,184,1
1.7884615384615385,185,1
1.7884615384615385,186,0
1.7884615384615385,187,0
1.7884615384615385,188,0
1.7884615384615385,189,1
1.7884615384615385,190,0
1.7884615384615385,191,1
1.7884615384615385,192,0
1.7884615384615385,193,1
1.7884615384615385,194,0
1.7884615384615385,195,0
1.7884615384615385,196,1
1.7884615384615385,197,0
1.7884615384615385,198,1
1.7884615384615385,199,0
1.8461538461538463,0,1
1.8461538461538463,1,0
1.8461538461538463,2,0
1.8461538461538463,3,1
1.8461538461538463,4,0
1.8461538461538463,5,1
1.8461538461538463,6,1
1.8461538461538463,7,1
1.8461538461538463,8,0
1.8461538461538463,9,0
1.8461538461538463,10,0
1.8461538461538463,11,1
1.8461538461538463,12,1
1.8461538461538463,13,1
1.8461538461538463,14,1
1.8461538461538463,15,1
1.8461538461538463,16,0
1.8461538461538463,17,1
1.8461538461538463,18,1
1.8461538461538463,19,1
1.8461538461538463,20,0
1.8461538461538463,21,0
1.8461538461538463,22,1
1.8461538461538463,23,1
1.8461538461538463,24,1
1.8461538461538463,25,1
1.8461538461538463,26,1
1.8461538461538463,27,0
1.8461538461538463,28,1
1.8461538461538463,29,0
1.8461538461538463,30,0
1.8461538461538463,31,0
1.8461538461538463,32,0
1.8461538461538463,33,1
1.8461538461538463,34,0
1.8461538461538463,35,1
1.8461538461538463,36,0
1.8461538461538463,37,0
1.8461538461538463,38,0
1.8461538461538463,39,0
1.8461538461538463,40,1
1.8461538461538463,41,1
1.8461538461538463,42,1
1.8461538461538463,43,0
1.8461538461538463,44,0
1.8461538461538463,45,1
1.8461538461538463,46,1
1.8461538461538463,47,0
1.8461538461538463,48,0
1.8461538461538463,49,0
1.8461538461538463,50,0
1.8461538461538463,51,0
1.8461538461538463,52,1
1.8461538461538463,53,1
1.8461538461538463,54,1
1.8461538461538463,55,1
1.8461538461538463,56,1
1.8461538461538463,57,1
1.8461538461538463,58,1
1.8461538461538463,59,1
1.8461538461538463,60,1
1.8461538461538463,61,0
1.8461538461538463,62,0
1.8461538461538463,63,1
1.8461538461538463,64,1
1.8461538461538463,65,1
1.8461538461538463,66,0
1.8461538461538463,67,0
1.8461538461538463,68,0
1.8461538461538463,69,1
1.8461538461538463,70,1
1.8461538461538463,71,0
1.8461538461538463,72,0
1.8461538461538463,73,1
1.8461538461538463,74,0
1.8461538461538463,75,0
1.8461538461538463,76,0
1.8461538461538463,77,0
1.8461538461538463,78,0
1.8461538461538463,79,1
1.8461538461538463,80,0
1.8461538461538463,81,1
1.8461538461538463,82,0
1.8461538461538463,83,1
1.8461538461538463,84,1
1.8461538461538463,85,1
1.8461538461538463,86,0
1.8461538461538463,87,1
1.8461538461538463,88,0
1.8461538461538463,89,0
1.8461538461538463,90,0
1.8461538461538463,91,1
1.8461538461538463,92,1
1.8461538461538463,93,0
1.8461538461538463,94,1
1.8461538461538463,95,1
1.8461538461538463,96,0
1.8461538461538463,97,1
1.8461538461538463,98,1
1.8461538461538463,99,1
1.8461538461538463,100,0
1.8461538461538463,101,1
1.8461538461538463,102,1
1.8461538461538463,103,1
1.8461538461538463,104,0
1.8461538461538463,105,1
1.8461538461538463,106,0
1.8461538461538463,107,1
1.8461538461538463,108,0
1.8461538461538463,109,0
1.8461538461538463,110,0
1.8461538461538463,111,0
1.8461538461538463,112,1
1.8461538461538463,113,0
1.8461538461538463,114,0
1.8461538461538463,115,0
1.8461538461538463,116,0
1.8461538461538463,117,0
1.8461538461538463,118,1
1.8461538461538463,119,0
1.8461538461538463,120,1
1.8461538461538463,121,1
1.8461538461538463,122,1
1.8461538461538463,123,1
1.8461538461538463,124,0
1.8461538461538463,125,0
1.8461538461538463,126,1
1.8461538461538463,127,1
1.8461538461538463,128,1
1.8461538461538463,129,0
1.8461538461538463,130,1
1.8461538461538463,131,0
1.8461538461538463,132,0
1.8461538461538463,133,1
1.8461538461538463,134,1
1.8461538461538463,135,0
1.8461538461538463,136,0
1.8461538461538463,137,0
1.8461538461538463,138,0
1.8461538461538463,139,0
1.8461538461538463,140,0
1.8461538461538463,141,1
