P,Q,t,eta,E,E_test
2000,200,2650,0.05,0.023299501823568155,0.027843308102251135
2000,200,2700,0.05,0.023565051901972917,0.02788252178593723
2000,200,2750,0.05,0.023622516717761607,0.027871016425311142
2000,200,2800,0.05,0.02365005845769686,0.027716709979659672
2000,200,2850,0.05,0.023484290308214653,0.027538721798916362
2000,200,2900,0.05,0.02326382867820634,0.027244287550649626
2000,200,2950,0.05,0.023126737205900395,0.027105891407480688
2000,200,3000,0.05,0.02311891924792598,0.02666049026106705
2000,200,3050,0.05,0.023349368918023417,0.02630747220406138
2000,200,3100,0.05,0.02320967379018052,0.026232659419579543
2000,200,3150,0.05,0.02336921745226685,0.02662856421365692
2000,200,3200,0.05,0.02335736372900141,0.027035911878401056
2000,200,3250,0.05,0.023085048796747883,0.027382686038239915
2000,200,3300,0.05,0.023143909273296463,0.02741281877994215
2000,200,3350,0.05,0.023500800138498673,0.028478549593024368
2000,200,3400,0.05,0.023276441593536947,0.028415320306137203
2000,200,3450,0.05,0.022967381370904982,0.027916188135479296
2000,200,3500,0.05,0.022637668525188108,0.027154381910520966
2000,200,3550,0.05,0.02288124096461231,0.026371865051716323
2000,200,3600,0.05,0.022641986572097404,0.026518397113814155
2000,200,3650,0.05,0.022428715711352475,0.025955014369319324
2000,200,3700,0.05,0.023676766276102924,0.026227629950365136
2000,200,3750,0.05,0.02332838966667456,0.025876342643085158
2000,200,3800,0.05,0.022943183461527884,0.025859563054531663
2000,200,3850,0.05,0.022264027461088767,0.026020487886821115
2000,200,3900,0.05,0.02149427266792324,0.024686333618673326
2000,200,3950,0.05,0.02092315883185628,0.024107869249526303
2000,200,4000,0.05,0.020881198023729616,0.02380096485363452
2000,200,4050,0.05,0.020943000782110255,0.02390754895796305
2000,200,4100,0.05,0.021051311086464193,0.02411222973216576
2000,200,4150,0.05,0.020992456641677686,0.024444598473596247
2000,200,4200,0.05,0.020782597489070877,0.02428710144426481
2000,200,4250,0.05,0.020459290698218044,0.02433865025330082
2000,200,4300,0.05,0.01992471464239317,0.023537277102765694
2000,200,4350,0.05,0.019748654355560575,0.023556567458002033
2000,200,4400,0.05,0.0198755196028824,0.023471128628068594
2000,200,4450,0.05,0.020467450963551584,0.02343765376535358
2000,200,4500,0.05,0.020260632011921197,0.023391387284694264
2000,200,4550,0.05,0.01994053238405905,0.023216725011448388
2000,200,4600,0.05,0.019740420123011762,0.023121823523933226
2000,200,4650,0.05,0.01950837599892793,0.02277122531445709
2000,200,4700,0.05,0.01922007627006007,0.02278724660824297
2000,200,4750,0.05,0.019159065397085357,0.02304973060781869
2000,200,4800,0.05,0.019019084397368286,0.022984473586869964
2000,200,4850,0.05,0.018956431017703695,0.022876388038265784
2000,200,4900,0.05,0.019007534201812976,0.022994527018227028
2000,200,4950,0.05,0.01913533968065358,0.022944526015276353
2000,200,0,0.05,0.48015312285797884,0.44644469511528995
2000,200,50,0.05,0.2536006062725852,0.2253084633328575
2000,200,100,0.05,0.3415438714420888,0.27665200469940854
2000,200,150,0.05,0.2906794452992784,0.30605263244941944
2000,200,200,0.05,0.19663144317747336,0.1931378162044395
2000,200,250,0.05,0.2318367956971024,0.2746619118475763
2000,200,300,0.05,0.14365071641742072,0.1640406092129852
2000,200,350,0.05,0.12878097475595865,0.12865507157322123
2000,200,400,0.05,0.11741971020665315,0.11595039512540035
2000,200,450,0.05,0.10672283043359845,0.11324924351312353
2000,200,500,0.05,0.08382661368808245,0.08567348713613741
2000,200,550,0.05,0.07701048391163558,0.08362236529468323
2000,200,600,0.05,0.06559105239304236,0.0683929200457918
2000,200,650,0.05,0.05894814691365303,0.06161169067248187
2000,200,700,0.05,0.0564867003991442,0.05724674619807772
2000,200,750,0.05,0.05520448126127922,0.057557790375616244
2000,200,800,0.05,0.051451389054684375,0.05296714837045673
2000,200,850,0.05,0.05093561627452684,0.05316286407860838
2000,200,900,0.05,0.049970862652360906,0.052309032833861256
2000,200,950,0.05,0.04985668301315439,0.053055245530427564
2000,200,1000,0.05,0.04952997591449683,0.053291189189288504
2000,200,1050,0.05,0.049037397746171225,0.05287148383931763
2000,200,1100,0.05,0.04819586501206005,0.051787403081533886
2000,200,1150,0.05,0.04666783167276799,0.04970396612828898
2000,200,1200,0.05,0.04561237450320724,0.04919576616326738
2000,200,1250,0.05,0.04471211080978104,0.04764865534120569
2000,200,1300,0.05,0.04427958078880943,0.047026507581863115
2000,200,1350,0.05,0.043765137027182745,0.04577286851878694
2000,200,1400,0.05,0.04325223177405333,0.045147404983686634
2000,200,1450,0.05,0.0425515314561595,0.04359765443800091
2000,200,1500,0.05,0.041948806653546784,0.04341057058967428
2000,200,1550,0.05,0.04220448870063838,0.04353124966027118
2000,200,1600,0.05,0.04203271611853013,0.04317510713231197
2000,200,1650,0.05,0.04201739651355219,0.04291055344571
2000,200,1700,0.05,0.04161975697224456,0.04246025861890148
2000,200,1750,0.05,0.04133838003715862,0.042400041759977004
2000,200,1800,0.05,0.04133827279436982,0.04224909486112322
2000,200,1850,0.05,0.04097844540419138,0.04125671873709751
2000,200,1900,0.05,0.04066071285204522,0.04047368689144389
2000,200,1950,0.05,0.04053194763844742,0.03962952815608917
2000,200,2000,0.05,0.04049379600020599,0.03956589772136185
2000,200,2050,0.05,0.040740530067206855,0.03994541540902304
2000,200,2100,0.05,0.04050034517546327,0.03969166836472492
2000,200,2150,0.05,0.0402870857882341,0.04069212053631152
2000,200,2200,0.05,0.040462917933427336,0.04120242810151055
2000,200,2250,0.05,0.04035369139747134,0.04119886156638253
2000,200,2300,0.05,0.04051065325910982,0.04092505236881057
2000,200,2350,0.05,0.04030757074333738,0.04052674177770898
2000,200,2400,0.05,0.040288673353061764,0.04078637215143175
2000,200,2450,0.05,0.04064610819636725,0.04091079565483249
2000,200,2500,0.05,0.040506977460198226,0.04111944421401943
2000,200,2550,0.05,0.04019278554004513,0.040470998581636296
2000,200,2600,0.05,0.040014064828621604,0.04048972987123996
2000,200,2650,0.05,0.04156667412567096,0.04259689986793628
2000,200,2700,0.05,0.04075913984578212,0.041616144003306196
2000,200,2750,0.05,0.04084685032623603,0.04131799166646636
2000,200,2800,0.05,0.04071363046090463,0.041627390225279844
2000,200,2850,0.05,0.040134185179522164,0.04125506803212788
2000,200,2900,0.05,0.040092669548881354,0.04130890965674902
2000,200,2950,0.05,0.03951721045848205,0.0418784692988715
2000,200,3000,0.05,0.03957249467893061,0.04169205317131707
2000,200,3050,0.05,0.038930611742192985,0.04130513139262006
2000,200,3100,0.05,0.038500585445347055,0.04049512897517199
2000,200,3150,0.05,0.03855608798462839,0.040938862484902236
2000,200,3200,0.05,0.03871743230203839,0.04091349845646475
2000,200,3250,0.05,0.03866253607731232,0.04115129753641031
2000,200,3300,0.05,0.03904580999502151,0.0418986971158624
2000,200,3350,0.05,0.03916395214122652,0.04236694010698051
2000,200,3400,0.05,0.0389241569059773,0.04096565063298489
2000,200,3450,0.05,0.03904328161989709,0.041149931448034895
2000,200,3500,0.05,0.03856552742994021,0.04010784910549193
2000,200,3550,0.05,0.03825314789477462,0.03974677826927406
2000,200,3600,0.05,0.03818126353644592,0.03976015324150897
2000,200,3650,0.05,0.03788229932396795,0.03932727082733709
2000,200,3700,0.05,0.038075584239288855,0.03896712530905386
2000,200,3750,0.05,0.03814836859325788,0.03957165922947556
2000,200,3800,0.05,0.03811674530756097,0.03895208718801286
2000,200,3850,0.05,0.037732755995548574,0.039021045732729964
2000,200,3900,0.05,0.0376592580574726,0.03842626646680377
2000,200,3950,0.05,0.03763909191496583,0.038897234955999054
2000,200,4000,0.05,0.03745044073294826,0.03858597244692636
2000,200,4050,0.05,0.03716772083423465,0.038559784806991446
2000,200,4100,0.05,0.03732353624119005,0.03824224658273083
2000,200,4150,0.05,0.03768171029415012,0.03820072290242007
2000,200,4200,0.05,0.0373685208309269,0.037845111974229004
2000,200,4250,0.05,0.037218019718422375,0.0374156505431485
2000,200,4300,0.05,0.03678240268577113,0.03722479812019855
2000,200,4350,0.05,0.03649248914862265,0.037648163775727654
2000,200,4400,0.05,0.0362422405418671,0.037168420147545345
2000,200,4450,0.05,0.03621104372694045,0.03706317309080552
2000,200,4500,0.05,0.036274182085038714,0.036885495773891185
2000,200,4550,0.05,0.03627010353337657,0.036291970478859
2000,200,4600,0.05,0.036408372196851675,0.03698297239258733
2000,200,4650,0.05,0.0365113926223,0.0356855984735068
2000,200,4700,0.05,0.036455965992215934,0.03605589639372708
2000,200,4750,0.05,0.03663275965873634,0.03631650425792254
2000,200,4800,0.05,0.03630308625819311,0.03599428361130111
2000,200,4850,0.05,0.03626873414506749,0.03620017291532024
2000,200,4900,0.05,0.03654025222938352,0.03610448078600425
2000,200,4950,0.05,0.036068683526517716,0.035707026080251704
2000,200,0,0.05,0.4269545421492367,0.41836002765680436
2000,200,50,0.05,0.30590176604838165,0.3120007981901314
2000,200,100,0.05,0.2697866543159526,0.25619867174210637
2000,200,150,0.05,0.21279348758939326,0.17767906745469111
2000,200,200,0.05,0.16166553717144522,0.13735703539544353
2000,200,250,0.05,0.11528164299882071,0.0913439798765026
2000,200,300,0.05,0.10445795752210234,0.09193323292821502
2000,200,350,0.05,0.09517439167816101,0.07411789763581865
2000,200,400,0.05,0.08136524163045208,0.074390252163115
2000,200,450,0.05,0.07292187799498805,0.06945802599999988
2000,200,500,0.05,0.06152493405941942,0.06017849411942775
2000,200,550,0.05,0.05641817924258712,0.05637709508158545
2000,200,600,0.05,0.05535015751165364,0.053091033260695204
2000,200,650,0.05,0.05391205889553367,0.053397857703015535
2000,200,700,0.05,0.04741722545939936,0.04543865830175356
2000,200,750,0.05,0.04473927022573389,0.041045404340243646
2000,200,800,0.05,0.043088305899899045,0.04063965698195905
2000,200,850,0.05,0.0422229763437662,0.038697845341847927
2000,200,900,0.05,0.04166426349322214,0.038355185317798406
2000,200,950,0.05,0.041335526089574436,0.03779355714332416
2000,200,1000,0.05,0.03985007029337845,0.03588814083341731
2000,200,1050,0.05,0.039288985984970715,0.0347069454681084
2000,200,1100,0.05,0.03830487502229945,0.03349354038331081
2000,200,1150,0.05,0.037704822829062824,0.03323825487916136
2000,200,1200,0.05,0.037509726740952064,0.03300543361660764
2000,200,1250,0.05,0.037578073990392896,0.033837005666019764
2000,200,1300,0.05,0.03677606628166008,0.03342024850259706
2000,200,1350,0.05,0.03889462185640618,0.03491554183699983
2000,200,1400,0.05,0.038580293162567884,0.03491542278799581
2000,200,1450,0.05,0.038074867938051614,0.03479810865365601
2000,200,1500,0.05,0.037644190454313484,0.0344081315888279
2000,200,1550,0.05,0.037171444310780746,0.03423245717827367
2000,200,1600,0.05,0.03693987571637535,0.03394513298280211
2000,200,1650,0.05,0.03712077091423662,0.03371217698356276
2000,200,1700,0.05,0.03708215845993773,0.03415875057284354
2000,200,1750,0.05,0.03686680706474874,0.0339249316708563
2000,200,1800,0.05,0.03707025250301652,0.03409833312885962
2000,200,1850,0.05,0.03690821056639884,0.034342471026046636
2000,200,1900,0.05,0.03660841298065857,0.033887210266816015
2000,200,1950,0.05,0.03609053980213372,0.03265901982358238
2000,200,2000,0.05,0.035633201350226934,0.03263751910466755
2000,200,2050,0.05,0.036768268334392964,0.033253423979313045
2000,200,2100,0.05,0.03664981018569437,0.033058299496062815
2000,200,2150,0.05,0.036523492301366284,0.033184786568040525
2000,200,2200,0.05,0.03571957421399824,0.03188336638586666
2000,200,2250,0.05,0.03568737984152577,0.03220154464371328
2000,200,2300,0.05,0.03549082430964031,0.03273681654951304
2000,200,2350,0.05,0.035156954992146196,0.03213535913903531
2000,200,2400,0.05,0.03518787329696967,0.031667114756843896
2000,200,2450,0.05,0.03498575730302769,0.031422934721442364
2000,200,2500,0.05,0.0353433690820761,0.03168772204728086
2000,200,2550,0.05,0.03508950348319778,0.031666029579927875
2000,200,2600,0.05,0.034671270054261336,0.030965885369313724
2000,200,2650,0.05,0.03446816412521922,0.03042640999611642
2000,200,2700,0.05,0.0342669106657957,0.03039802857502959
2000,200,2750,0.05,0.03372956144847339,0.030036806191654913
2000,200,2800,0.05,0.03372934143850749,0.02994828823764735
2000,200,2850,0.05,0.034102112585865034,0.030582527039796675
2000,200,2900,0.05,0.03509609326269101,0.03176374991203102
2000,200,2950,0.05,0.03479325001396917,0.03203794019841286
2000,200,3000,0.05,0.034317408030568916,0.03166391230649753
2000,200,3050,0.05,0.034045352964208395,0.031088191875131975
2000,200,3100,0.05,0.03364133126868514,0.030439789218170067
2000,200,3150,0.05,0.033891672412999695,0.03096085170758104
2000,200,3200,0.05,0.03353882187580085,0.030469277048574897
2000,200,3250,0.05,0.03412975630897251,0.030827499855486315
2000,200,3300,0.05,0.03332077975468274,0.030066358803766288
2000,200,3350,0.05,0.03298890733491705,0.029606520897585264
2000,200,3400,0.05,0.03240296672103332,0.029199539285439485
2000,200,3450,0.05,0.03222998708224782,0.029220317939476496
2000,200,3500,0.05,0.03294681088355171,0.029604637812080208
2000,200,3550,0.05,0.03286768770553222,0.02978445561470018
2000,200,3600,0.05,0.032946378685302036,0.029746282960484396
2000,200,3650,0.05,0.032866442172921013,0.03044979780798278
2000,200,3700,0.05,0.0327914224601363,0.03072635313343345
2000,200,3750,0.05,0.03303695133115193,0.030987714479554743
2000,200,3800,0.05,0.0328378732439667,0.030993383508952713
2000,200,3850,0.05,0.03242569980945179,0.030454309290223427
2000,200,3900,0.05,0.03245446129917737,0.030960372372869506
2000,200,3950,0.05,0.03258742146549463,0.031171849834792483
2000,200,4000,0.05,0.03214633314800499,0.030207293216597167
2000,200,4050,0.05,0.03165770081658398,0.029519519705936022
2000,200,4100,0.05,0.031482481546575736,0.029010086568913372
2000,200,4150,0.05,0.031133563096786776,0.02823570231472918
2000,200,4200,0.05,0.031227202439458528,0.028098496307516346
2000,200,4250,0.05,0.034784561151314855,0.028554720322683007
2000,200,4300,0.05,0.03400618508771213,0.02816732855863392
2000,200,4350,0.05,0.032719072918742584,0.027161209345404766
2000,200,4400,0.05,0.03219992388574166,0.026567572192026025
2000,200,4450,0.05,0.03185420759077332,0.026192677171085723
2000,200,4500,0.05,0.03146038894042654,0.02661864031451984
2000,200,4550,0.05,0.031106342960545135,0.02662628020897449
2000,200,4600,0.05,0.031029147059077417,0.025647642315343392
2000,200,4650,0.05,0.031206298683542032,0.02599276686208561
2000,200,4700,0.05,0.03210509365428772,0.026873169211834646
2000,200,4750,0.05,0.031482459125633334,0.026457995631184575
2000,200,4800,0.05,0.03496263610598975,0.029116376008036515
2000,200,4850,0.05,0.0349954050565951,0.02929189432261984
2000,200,4900,0.05,0.032534771056301766,0.027396795364891532
2000,200,4950,0.05,0.031879251990679994,0.027026921086065574
2000,200,0,0.05,0.45630513375271897,0.3831218341238011
2000,200,50,0.05,0.31946888008957824,0.29809906620341553
2000,200,100,0.05,0.24000019432560268,0.22088314209310878
2000,200,150,0.05,0.18005601700360943,0.19293405420815254
2000,200,200,0.05,0.1551721167317188,0.15232180341624216
2000,200,250,0.05,0.12262132279279932,0.11883513178731656
2000,200,300,0.05,0.09363882439362085,0.08549963647304422
2000,200,350,0.05,0.08457842039794972,0.07282452352839963
2000,200,400,0.05,0.0779711107762824,0.06592165728979736
2000,200,450,0.05,0.07284404535050583,0.06162007109475378
2000,200,500,0.05,0.06680364638819146,0.05390172352071028
2000,200,550,0.05,0.06443529756255605,0.052893269301613
2000,200,600,0.05,0.060657700634002984,0.05032255473470507
2000,200,650,0.05,0.05613241364963858,0.04672047510148003
2000,200,700,0.05,0.054589233553063915,0.045955600655823804
2000,200,750,0.05,0.0517726794281083,0.04360796051174441
2000,200,800,0.05,0.0508599327649426,0.043431304347194964
2000,200,850,0.05,0.048819420751278104,0.04205223969460114
2000,200,900,0.05,0.04799649433464433,0.04149152766673775
2000,200,950,0.05,0.05315937603384022,0.04908686331147555
2000,200,1000,0.05,0.04967117971217588,0.04533467356474554
2000,200,1050,0.05,0.04867764753243484,0.043571935006981415
2000,200,1100,0.05,0.04730597464751681,0.04243751765867269
2000,200,1150,0.05,0.04690210338244882,0.042294114228841606
2000,200,1200,0.05,0.044579460558164974,0.04009602767812709
2000,200,1250,0.05,0.04417058258402004,0.03969527961322316
2000,200,1300,0.05,0.043947555921309625,0.04008812614689904
2000,200,1350,0.05,0.043591480503014216,0.03970058841941308
2000,200,1400,0.05,0.043348616064738055,0.03905327843608057
2000,200,1450,0.05,0.04245535867834304,0.03894967801992357
2000,200,1500,0.05,0.04238547777986803,0.03871451381403649
2000,200,1550,0.05,0.041902769483385144,0.03823481721103621
2000,200,1600,0.05,0.041803546695810025,0.0393777617669091
2000,200,1650,0.05,0.04188461709850532,0.039256923208029294
2000,200,1700,0.05,0.04162960832817228,0.03851165089090489
2000,200,1750,0.05,0.04117770588244303,0.038153297321533886
2000,200,1800,0.05,0.041136128304313194,0.038457454787823496
2000,200,1850,0.05,0.04084699068254744,0.037973102094452996
2000,200,1900,0.05,0.04128032683515313,0.03715317477196769
2000,200,1950,0.05,0.04095917701711991,0.036419381316745505
2000,200,2000,0.05,0.04079858944343396,0.03631797099768742
2000,200,2050,0.05,0.04030293880238519,0.0359421219610556
2000,200,2100,0.05,0.0401618101366148,0.036311024513255394
2000,200,2150,0.05,0.040136283538949415,0.037171428655453
2000,200,2200,0.05,0.03991807075675806,0.03705621975004169
2000,200,2250,0.05,0.039553034415137064,0.036950225327693945
2000,200,2300,0.05,0.03932106750387027,0.036443011732679255
2000,200,2350,0.05,0.03926069917337535,0.03693196145918773
2000,200,2400,0.05,0.039495530511625264,0.037498374328905355
2000,200,2450,0.05,0.03906759704747955,0.03696071506630068
2000,200,2500,0.05,0.03915358537986732,0.03721589533997315
2000,200,2550,0.05,0.03890348082539402,0.03707453095797573
2000,200,2600,0.05,0.038943731197394915,0.036671292806288204
2000,200,2650,0.05,0.039178791629309734,0.036502631555787694
2000,200,2700,0.05,0.03891528189563588,0.03609111117223824
2000,200,2750,0.05,0.03871482661472072,0.035855552348036564
2000,200,2800,0.05,0.03868110747369748,0.035486229014263335
2000,200,2850,0.05,0.03837689722079104,0.0362129287600146
2000,200,2900,0.05,0.038203044251790656,0.035761021081351804
2000,200,2950,0.05,0.03817566577604683,0.03564551272497931
2000,200,3000,0.05,0.03878858666585386,0.03656576010044951
2000,200,3050,0.05,0.038638652369068396,0.03626108141850043
2000,200,3100,0.05,0.038686665978956265,0.03649356058552684
2000,200,3150,0.05,0.03891805595559212,0.03702337136704022
2000,200,3200,0.05,0.03884411911634453,0.03610147293654219
2000,200,3250,0.05,0.03923491247527166,0.03652507566714211
2000,200,3300,0.05,0.03881821414350993,0.036011278172475084
2000,200,3350,0.05,0.03833233899030443,0.035689601605556766
2000,200,3400,0.05,0.03841149283765261,0.036488964160519506
2000,200,3450,0.05,0.03817915728907559,0.036120998554497824
2000,200,3500,0.05,0.03807854223756225,0.03550057192346097
2000,200,3550,0.05,0.03774953739640259,0.03555372121989789
2000,200,3600,0.05,0.03746044363960412,0.03544313369468892
2000,200,3650,0.05,0.036730253466648405,0.03425482001931197
2000,200,3700,0.05,0.0369833520446306,0.03423251103085355
2000,200,3750,0.05,0.036542156392691004,0.03378865165681934
2000,200,3800,0.05,0.0362209988988743,0.03286937484551179
2000,200,3850,0.05,0.03640496070872884,0.03324917312319459
2000,200,3900,0.05,0.036480277866576385,0.03300757694754894
2000,200,3950,0.05,0.03648417439201499,0.03267017695271688
2000,200,4000,0.05,0.03614306282265729,0.032430564714198654
2000,200,4050,0.05,0.035728395247111196,0.03176844872094779
2000,200,4100,0.05,0.03546960754427108,0.03168827500795854
2000,200,4150,0.05,0.03554187247553666,0.031866659691887775
2000,200,4200,0.05,0.03531279884305868,0.03213902718717018
2000,200,4250,0.05,0.03539940539127399,0.03230742998828038
2000,200,4300,0.05,0.03566810770153957,0.03148862610644901
2000,200,4350,0.05,0.035956697201277914,0.03155030145552693
2000,200,4400,0.05,0.03555680280242424,0.030969887620332134
2000,200,4450,0.05,0.03576547307277677,0.03095271289929326
2000,200,4500,0.05,0.03579573582752013,0.030513622716747638
2000,200,4550,0.05,0.03571867674080667,0.030138006650919435
2000,200,4600,0.05,0.03583574431464107,0.029820685096562882
2000,200,4650,0.05,0.035475833604427236,0.02962268750532464
2000,200,4700,0.05,0.03555305960852924,0.02926895291834397
2000,200,4750,0.05,0.03570662236482429,0.029460520833170613
2000,200,4800,0.05,0.03567441481273339,0.029838504216375315
2000,200,4850,0.05,0.035634105331741835,0.02988718913198023
2000,200,4900,0.05,0.03538234874162672,0.031317309784321734
2000,200,4950,0.05,0.03514462468088055,0.03264002709460074
2000,200,0,0.05,0.4915563988090441,0.5146184389633757
2000,200,50,0.05,0.2706176963412192,0.28175464833190417
2000,200,100,0.05,0.17579020928756556,0.15938017431568452
2000,200,150,0.05,0.1456731451252541,0.15149944044046898
2000,200,200,0.05,0.1181740290271071,0.13344285433320818
2000,200,250,0.05,0.10072707041554037,0.1147024901593902
2000,200,300,0.05,0.08663177072964293,0.0905704334832491
2000,200,350,0.05,0.06890545693681417,0.06930590837101948
2000,200,400,0.05,0.05765243660604077,0.06169022606762395
2000,200,450,0.05,0.05085797189821802,0.05600124490550358
2000,200,500,0.05,0.047390164772878045,0.053374057796199796
2000,200,550,0.05,0.044913673371044835,0.05128712882841362
2000,200,600,0.05,0.042979180006996014,0.04878354643672272
2000,200,650,0.05,0.041038963215989016,0.04567392938261091
2000,200,700,0.05,0.04029730530627086,0.04504251039355888
2000,200,750,0.05,0.03892600834009978,0.04311688439066597
2000,200,800,0.05,0.04028920819861043,0.04463100005377773
2000,200,850,0.05,0.039234022584067184,0.043842980574962255
2000,200,900,0.05,0.03907832913022154,0.043637467529252315
2000,200,950,0.05,0.03747643044453597,0.0417661129635873
2000,200,1000,0.05,0.03676954241211854,0.040179527662624864
2000,200,1050,0.05,0.03662524705575801,0.039902664712879996
2000,200,1100,0.05,0.03662383639533715,0.03951610579352008
2000,200,1150,0.05,0.03616488917913037,0.03869250419458014
2000,200,1200,0.05,0.035674177179331,0.03761096688905811
2000,200,1250,0.05,0.035652113151873666,0.036833251718628224
2000,200,1300,0.05,0.035387639154126904,0.03661973560720835
2000,200,1350,0.05,0.034741841870685304,0.03651343610004447
2000,200,1400,0.05,0.03459967407367208,0.03611604810111516
2000,200,1450,0.05,0.03423653948644867,0.03571627731822584
2000,200,1500,0.05,0.03382321779211522,0.03524398473025342
2000,200,1550,0.05,0.03376979291909342,0.03519401022580761
2000,200,1600,0.05,0.03323744652903479,0.03461776254014793
2000,200,1650,0.05,0.03380037496150237,0.036080902479153125
2000,200,1700,0.05,0.03359789745856792,0.03560018149540509
2000,200,1750,0.05,0.03340796039237469,0.03545577200828093
2000,200,1800,0.05,0.03324527935136659,0.035243895191814395
2000,200,1850,0.05,0.03317693834432414,0.03460122676899605
2000,200,1900,0.05,0.03305136540817352,0.034569167230767923
2000,200,1950,0.05,0.03318905749890897,0.0347406676072878
2000,200,2000,0.05,0.03258785620492047,0.03470004252982004
2000,200,2050,0.05,0.03239985643581069,0.0341612142785119
2000,200,2100,0.05,0.03243846165625871,0.03389343466448705
2000,200,2150,0.05,0.03205768105140194,0.03313952056657878
2000,200,2200,0.05,0.031854725244263485,0.03290983504746218
2000,200,2250,0.05,0.03155719041837918,0.03261456900927837
2000,200,2300,0.05,0.031793807852693784,0.032982228246159796
2000,200,2350,0.05,0.03147254004287314,0.032885808161848336
2000,200,2400,0.05,0.03115237310547494,0.032129010865600174
2000,200,2450,0.05,0.030922266928523404,0.03156363400950071
2000,200,2500,0.05,0.031022726999718836,0.03168565193673901
2000,200,2550,0.05,0.03083137423045774,0.03120880519776305
2000,200,2600,0.05,0.03195572083522897,0.033373713116705575
2000,200,2650,0.05,0.031501317950910476,0.033334645810811254
2000,200,2700,0.05,0.030692636059071972,0.03241422237709222
2000,200,2750,0.05,0.030650794859216426,0.03218291102090556
2000,200,2800,0.05,0.030498780007641522,0.03219698253914598
2000,200,2850,0.05,0.03023904244353972,0.03187525656579871
2000,200,2900,0.05,0.029908117112545624,0.030822487756471114
2000,200,2950,0.05,0.02984759050902685,0.03064138305939883
2000,200,3000,0.05,0.031021198082782225,0.031204413145864605
2000,200,3050,0.05,0.031459328682012844,0.03237829371573495
2000,200,3100,0.05,0.03076689118685271,0.031225465173696156
2000,200,3150,0.05,0.029812615999408102,0.03048174513857292
2000,200,3200,0.05,0.030936437646941622,0.03223557892732788
2000,200,3250,0.05,0.030958232727796426,0.031445375900468475
2000,200,3300,0.05,0.03081936972437624,0.031083939630863703
2000,200,3350,0.05,0.030359439213514708,0.030950464376599377
2000,200,3400,0.05,0.030036135583925847,0.0309094023917838
2000,200,3450,0.05,0.02964915457972808,0.0306640579195349
2000,200,3500,0.05,0.029426587386044194,0.03025534611620957
2000,200,3550,0.05,0.02905512998539591,0.029459520488271263
2000,200,3600,0.05,0.029097348925805473,0.02960483082849632
2000,200,3650,0.05,0.028928757218318685,0.02929442271327726
2000,200,3700,0.05,0.028632808496444596,0.028983073996229246
2000,200,3750,0.05,0.028720682072058516,0.029376847670852385
2000,200,3800,0.05,0.028399614692498736,0.028960059215337883
2000,200,3850,0.05,0.029059768848032106,0.030315164216644052
2000,200,3900,0.05,0.028800340168096388,0.02981885466564144
2000,200,3950,0.05,0.02903183929421363,0.02989025764696952
2000,200,4000,0.05,0.028957383094365116,0.029278524688548954
2000,200,4050,0.05,0.028043346399928396,0.028382207695163534
2000,200,4100,0.05,0.027974900949576418,0.02801772293942225
2000,200,4150,0.05,0.02788261224770088,0.028154414846238658
2000,200,4200,0.05,0.027716282250782695,0.028077761291975003
2000,200,4250,0.05,0.027550950625352514,0.027672668526012308
2000,200,4300,0.05,0.027334451689124392,0.02726563005231952
2000,200,4350,0.05,0.027054255686876135,0.026767080628434133
2000,200,4400,0.05,0.026880422920109844,0.026422384843104763
2000,200,4450,0.05,0.026723857144262016,0.026084855169465997
2000,200,4500,0.05,0.02655669369220573,0.02588872247965588
2000,200,4550,0.05,0.02681903425587668,0.026304185721122884
2000,200,4600,0.05,0.026831942477476275,0.026531064576741304
2000,200,4650,0.05,0.02657530117989358,0.027123967139646387
2000,200,4700,0.05,0.026631383380396993,0.027056932574332213
2000,200,4750,0.05,0.026409336360232957,0.02714555236652321
2000,200,4800,0.05,0.026320061029600633,0.027104426256124733
2000,200,4850,0.05,0.026351257685315814,0.027139258063401436
2000,200,4900,0.05,0.026599698895616638,0.027475986728863956
2000,200,4950,0.05,0.02645265764087942,0.026911910480032986
2000,200,0,0.05,0.5600654389474138,0.5470332649806472
2000,200,50,0.05,0.3668761614821339,0.33537592842213615
2000,200,100,0.05,0.32841979356011186,0.28689725526571963
2000,200,150,0.05,0.21927672856064007,0.2131269918714011
2000,200,200,0.05,0.17447884430462457,0.17782970606549056
2000,200,250,0.05,0.12339476436442372,0.1306645636504151
2000,200,300,0.05,0.11098095528184142,0.1330073478194651
2000,200,350,0.05,0.08692272028759936,0.10847612127986739
2000,200,400,0.05,0.07495406228976266,0.084968114196846
2000,200,450,0.05,0.06653448961790154,0.08041182217860308
2000,200,500,0.05,0.06405407412003186,0.07742326471109542
2000,200,550,0.05,0.06032349096983476,0.06414050913590667
2000,200,600,0.05,0.05728749435967136,0.06193135688062015
2000,200,650,0.05,0.05301449099274254,0.05594644709934065
2000,200,700,0.05,0.0463876402771683,0.045995975325098026
2000,200,750,0.05,0.04430049719467738,0.04494835480906114
2000,200,800,0.05,0.04334996124653892,0.0441924327816752
2000,200,850,0.05,0.04223967538160349,0.04283009028158617
2000,200,900,0.05,0.04112821155526851,0.042374153863996476
2000,200,950,0.05,0.04021184071848907,0.04146912970890395
2000,200,1000,0.05,0.04029998525562481,0.04172727521895497
2000,200,1050,0.05,0.039966311515588056,0.041292273949672886
